    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z  halos_M200b   halos_Mvir   halos_Rvir 
     9125696     0.774294    -0.295202     0.229845      260.254      547.411      244.829   6.2221e+13   5.6294e+13     0.849671
   127757533      1.87393   -0.0315343     0.371985      1020.02      41.4724      31.7402   1.6729e+13    1.478e+13     0.561154
     6769541      1.20602    -0.668262     0.241958      409.883      307.641       456.22   1.4849e+14   1.4119e+14       1.1579
   110332504      5.42683    -0.578652     0.613757     -1232.85      387.205      914.881   4.5153e+13   4.3691e+13     0.834862
   124188990      0.44258    -0.129327     0.456323      117.181      1188.66      277.623   2.1114e+13   2.0952e+13     0.639583
     8033137     0.423484    -0.568709     0.242954       46.265      538.775      426.638   1.1419e+13   1.0281e+13      0.48364
   104207560      5.15692     -0.56221     0.641896     -1379.99      47.1008      891.822   1.3806e+13   1.3156e+13      0.56138
   111956633      6.08273    -0.392301     0.582575     -725.651      1131.55      699.084   1.4618e+13   1.4618e+13     0.577399
    14573572      5.14486    -0.295483     0.310842     -824.866      45.1161      262.037   2.4748e+13   2.3509e+13     0.647109
   122607216     0.965543    -0.743824     0.344991       410.14      504.537      697.688   1.9328e+13   1.8191e+13     0.598258
  1007206625      0.71971    -0.552406     0.894345      670.349      1579.02      1285.86   2.7205e+13   2.7205e+13     0.731647
   121937293      1.18356     -1.30985      0.56376      288.915      111.392      1440.52   1.4748e+14    1.426e+14      1.23081
   125346263     0.435978    -0.545443     0.803537      155.156      1569.03      1185.07     2.55e+13   2.5013e+13     0.706433
   118217331    0.0749489    -0.677452     0.666113     -349.505      1159.68      1185.74   2.1439e+13   2.1114e+13     0.659008
   109535455      5.27553    -0.759544     0.609068     -1109.07      135.157      1107.46   2.7774e+13   2.6149e+13     0.703179
     4921558     0.250423    -0.186918      0.15645     -42.3663      432.243      128.127   4.8055e+13   4.2697e+13     0.759462
   124308970       0.3927     -0.41459     0.476977      56.0862      1108.67      627.102    1.543e+13   1.2831e+13     0.544877
   117313441      6.24581    -0.808994     0.540506     -362.739      802.157      1115.72   1.3968e+13   1.3318e+13     0.556721
   128344549      1.51158    -0.956626     0.840126      1089.24      296.338      1702.31   1.7704e+13   1.7216e+13     0.625592
   123782937      0.46334     -1.04473     0.687728      108.729      713.361      1583.45   3.9305e+13   3.8493e+13     0.806879
   115508127      5.74394     -1.24761     0.414463     -271.922       118.37      1086.01   1.3335e+14   1.2766e+14      1.16015
   103990397      5.22434    -0.191741     0.546867     -1388.77      202.747      301.801   1.1532e+13   1.0882e+13     0.520907
   118058946    0.0284909    -0.440213     0.528851     -391.969      1132.98      712.836   1.3968e+13   1.2506e+13     0.544304
   128288076      1.69655    -0.896431     0.756373         1152      109.905      1481.24   2.6312e+13   2.4525e+13      0.69893
   131372419      1.00492    -0.386741     0.884612      1208.16      1470.29      947.678   1.6567e+13   1.6242e+13     0.615633
   115457507       5.8782     -1.39752     0.344172     -107.662      25.6602      945.172   2.7936e+13     2.55e+13      0.66944
   130040531      1.20507    -0.844408      0.87005      1062.29      750.541      1647.26   1.1857e+13   1.1207e+13     0.543422
   117938585     0.279534    -0.252132     0.518689     -87.5137      1284.43      473.138   2.3226e+13   2.2901e+13     0.664974
   140286418      1.39809    -0.101236     0.667053      1466.42      817.349       247.47   1.2994e+13   1.2831e+13      0.55825
   131417711     0.831995     -0.47906     0.859814      865.423      1529.06      1112.77   3.7032e+13   3.6219e+13     0.802823
   104971820      5.42343    -0.401882     0.893882     -1838.86      614.795      912.747   1.7541e+13   1.7541e+13     0.632056
   131264086      1.08527    -0.229694     0.780375      1265.44      1337.43      569.205   1.5105e+13   1.4455e+13     0.587264
   115862390      5.48129     -1.27287      0.88282     -558.874      51.2771      2047.06    1.543e+13   1.5267e+13     0.602987
   111719422      6.02598    0.0600515     0.439532     -672.707      976.604      29.5637   1.1207e+13   1.0395e+13     0.504958
     5147676     0.123887    -0.170307     0.222936     -137.794      596.601      168.672   5.5657e+13   5.2208e+13     0.827144
   128935904      1.47954    -0.549687     0.637278       1265.7      503.268      902.423   1.0395e+13   1.0232e+13     0.516002
   113425885      6.26426    -0.251705       0.7769     -662.668      1680.21      652.323   1.2019e+13   1.1694e+13     0.547036
   133892142      1.69804    -0.391929     0.599738      1403.42      252.273      614.839   2.8911e+13   2.8099e+13     0.719431
   115449357      5.62539    -0.905447     0.427958      -599.23      290.546      947.876   8.6894e+13   8.1047e+13     0.999383
   126551730     0.395209     0.020083     0.880922      102.588      2109.88      168.385   1.7704e+13   1.7379e+13     0.629505
   118174089     0.104665    -0.558768     0.632204     -325.792      1243.39      991.022   1.4618e+13    1.413e+13     0.574286
   123671593      0.58167    -0.963766     0.527571      190.198      654.279      1213.69   3.6382e+13   3.3783e+13     0.757918
   135501302      1.01429   -0.0939475     0.893075      1320.93      1646.52      360.866   4.5477e+13   4.5153e+13     0.866172
    16513974      6.09788    -0.436878     0.323829     -411.834      661.036      450.934   2.9804e+13   2.6556e+13     0.675776
   132049720     0.931343    -0.273373     0.898769      1146.32      1661.81      745.228   2.4525e+13   2.4525e+13      0.70701
     5414111     0.307021    0.0390613     0.288525     -32.1903      806.756      49.3259   1.9021e+13   1.7615e+13     0.584911
   116358435      5.71556    -0.850272     0.434592     -609.655      382.193      928.143   2.6637e+13   2.5013e+13     0.676109
     7807106     0.929924    -0.641108     0.178175      227.886      310.974      338.522   1.8619e+13   1.6778e+13     0.559778
   111189653      5.63039    -0.506652     0.633506     -1192.13      685.583      867.268   1.4293e+13   1.3968e+13     0.572162
    15815816      5.33709    -0.693853     0.247129     -515.332      102.034      462.504   6.8316e+13   6.3494e+13     0.888242
   117202540     0.327134    -0.675031      0.36285     -12.3206      713.245      698.768   1.1694e+13   1.1369e+13     0.513278
   124310041     0.586423    -0.367512     0.471285      281.685      1092.86      563.866   1.4943e+13   1.4455e+13     0.566468
  1001559823      5.42989    -0.815125     0.882898     -1349.55      370.072      1596.17   3.0163e+13   3.0163e+13      0.75662
   140394365      1.43639    -0.253066     0.830939       1740.4      852.921       586.97   1.2669e+13   1.2506e+13     0.561956
   133788737      1.72116     -0.17262     0.591173      1483.45      267.699      284.718   1.0557e+13   9.5827e+12     0.502118
   110507490      5.62881    -0.801121     0.709422     -1039.88      538.234      1347.06    1.949e+13   1.8841e+13     0.637275
     5168451     0.210217    -0.395613     0.218117      -76.972      541.918      295.669     1.45e+13   1.3328e+13     0.524069
     5696690      1.40658     -1.05237     0.128055      162.778      57.6755      330.722   1.3864e+13   1.1855e+13     0.491158
     5016467     0.257724    -0.881864     0.261646     -39.0398      408.319      614.004   1.2625e+13   1.1453e+13     0.503617
   119093708     0.104367    -0.641198      0.85895     -393.784      1484.38      1400.02   1.2344e+13   1.2344e+13     0.560739
   128622312      1.48973  -0.00907124     0.417761      1031.62        467.4      52.3811   3.6544e+13   3.5732e+13      0.75932
   106264391      5.70216   -0.0269929     0.735749     -1470.33      1090.87      166.183   1.1369e+13    1.072e+13     0.529411
   123302947      0.84418    -0.123382     0.341277       447.77      808.028       195.75   1.8353e+13   1.8029e+13     0.596033
   116600861    0.0827949     -1.15607     0.627113     -162.545      476.641      1531.45   1.5267e+13   1.5267e+13     0.588951
   111134335      5.76958    -0.529239     0.513058     -885.807      692.238      763.009   1.3318e+13   1.2831e+13     0.547768
   125402158      0.47013    -0.715831     0.793007      187.341      1326.55      1419.56   1.1369e+13   1.1045e+13     0.537461
   116413822      5.76748    -0.916413     0.462849     -569.343      390.692      1032.02   1.4293e+13   1.1532e+13     0.524684
   118003841     0.230224    -0.380002     0.448184     -128.134      1062.93       557.14   1.3968e+13   1.3481e+13     0.551438
   105683207      5.56316    -0.360109     0.742214     -1514.04      766.876      739.679   1.1694e+13   1.0557e+13     0.527043
   123780004     0.580567    -0.931026     0.735335      261.126       914.81      1572.06   1.2799e+14   1.2409e+14      1.19755
   119043298     0.334237    -0.627512     0.709196     -13.0759      1332.54      1186.65    1.543e+13   1.4618e+13      0.58557
   117808037     0.329399   -0.0235767     0.456852     -21.0637      1217.97      151.352   2.0302e+13   1.8678e+13     0.615605
   122008903      1.59554     -1.19863     0.619205      557.155      34.5613      1494.22   1.2019e+13   1.1532e+13      0.53587
   140288359       1.3266    -0.124502     0.666923      1399.09      912.826      296.757   1.1532e+13   1.1532e+13     0.538724
   128237416      1.51113    -0.859876     0.682582      1042.72      313.511      1343.64   1.7704e+13   1.6892e+13     0.612829
   106357859      5.63572    -0.242121     0.821536      -1631.2       1008.3      592.437   3.1184e+13    3.086e+13       0.7588
   140458967      1.40357     -0.38151     0.650832      1346.75      693.653      685.453   1.5917e+13   1.5755e+13     0.596735
   103920737      5.13442   -0.0586276     0.622981     -1595.48      109.773      112.906   1.1369e+13   1.1369e+13     0.533576
   110232236      5.51465    -0.422082     0.489041     -1065.03      466.667      588.341   1.0557e+13   8.4458e+12     0.474836
   118221196      0.14322    -0.715913     0.679031     -257.244      1153.19      1252.74   2.4038e+13   2.2576e+13     0.674797
   104815669       5.3943    -0.164409     0.775434     -1784.82      587.058      382.664   1.1532e+13    1.072e+13     0.531329
   109655439      5.40363    -0.764958     0.724818     -1227.35      314.279      1301.35   1.3318e+13   1.2994e+13     0.563884
   109526458      5.55147    -0.881933     0.504392     -745.054      296.795      1071.92   2.5175e+13   2.2576e+13     0.660473
   129250504      1.20261     -1.10591      0.83628      697.547      413.886      1866.66   2.1602e+13   2.1277e+13     0.671142
   117377036      6.22089    -0.813951     0.604859     -421.733       866.72      1231.66   1.2506e+13   1.2181e+13     0.544829
     8767055      1.10573    -0.562544     0.201098      336.716      321.172      339.341   2.9804e+13   2.6322e+13     0.654566
   111293444      5.76926    -0.606229      0.79796     -1217.06      933.643      1222.62   4.9051e+13   4.8076e+13     0.877925
   140294265      1.53319   -0.0831692     0.873483      1945.77      766.052      243.485   2.7774e+13   2.7286e+13     0.731255
   112629996       6.1549    -0.151517     0.688415     -786.048      1496.78      418.009   1.1369e+13   1.1207e+13     0.534818
   110039390      5.79499   -0.0508137     0.353351     -721.332      644.944      117.834   2.4363e+13   2.3551e+13     0.653104
    17191191       6.2801    -0.139944      0.13598     -133.929      360.479      92.2256   8.1945e+13   7.4846e+13     0.910039
   118057479     0.189738    -0.466374      0.45077     -166.799      1010.34      650.326   1.8029e+13   1.7704e+13     0.604124
   134805357      1.21784   -0.0209099     0.850432      1577.49      1317.35      168.071   2.0302e+13   1.9815e+13     0.656133
   109238976      5.14106    -0.155007     0.434777     -1155.99      75.9585      195.333   1.6729e+13   1.6729e+13     0.591292
   112892050      6.20481    -0.559226     0.867423     -726.755      1497.75      1270.14   1.1369e+13   1.1045e+13     0.540677
   131309801     0.908201    -0.339512     0.730682      920.695      1391.44      747.123    1.478e+13   1.4293e+13     0.582412
     8523881      1.45144     -1.12189     0.329371       358.23      95.3383      835.549   1.3261e+13    1.229e+13     0.523312
   112730341      5.94575    -0.255667     0.860589     -1270.05      1499.53      685.325   7.1627e+13    7.049e+13       1.0024
   118385922    0.0320014    -0.848839     0.847661     -413.495      1131.81      1666.92   1.1857e+13   1.1694e+13     0.550245
   109410080       5.3557    -0.596765     0.474879     -1001.31      233.838       745.47   3.4433e+13   3.0048e+13     0.723338
    16248279      5.81822    0.0345586     0.217719     -450.333      427.008      23.3779   8.3151e+13   7.6085e+13     0.936523
   124243483     0.422222    -0.267805     0.388376      78.6038      988.058      381.158   1.7866e+13   1.6729e+13     0.586574
     2471669      5.80192    -0.286457     0.297859     -587.536      514.101      290.917   1.0716e+13    1.008e+13     0.486604
   115576162       6.0517     -1.21385     0.447831     -225.021      238.271      1160.69    2.956e+13   2.7286e+13     0.697508
   109649938       5.4656    -0.932224     0.691926      -950.86      269.534      1442.76   2.8261e+13   2.6637e+13     0.713992
   112216673      6.03191    -0.752144     0.805248     -805.863      1051.34      1465.84   1.9978e+13   1.9815e+13     0.653752
   130484481     0.931311    -0.227781     0.635408      878.012      1281.16      494.301   1.3156e+13   1.2831e+13     0.556316
   115810350      5.36211     -1.24228     0.775571     -582.063       2.2915      1827.26   1.1694e+13   1.1369e+13     0.541859
   111120128      5.68639    -0.490149     0.570533     -1059.92      696.576      779.086   2.3713e+13   2.3551e+13     0.675865
   111007106      5.90756    -0.285003     0.455245     -774.755      841.994      433.877   2.3064e+13   2.2089e+13     0.650837
     6374822     0.614811    0.0420041     0.311058       229.38      835.061      46.0868   5.8671e+13   5.4318e+13      0.85553
   131219219      1.00516    -0.134599     0.849127      1250.19      1579.19      430.314   1.1532e+13   1.1532e+13     0.547748
     5885624     0.586599     -1.11692     0.242253      74.4497       229.51      643.155   1.5572e+13   1.4768e+13     0.545608
   128737200      1.38341    -0.375984     0.423919      921.616      499.494      469.684   8.2347e+13   7.5525e+13     0.975488
     3694473      5.80462    -0.427486       0.2623     -493.416      423.774      353.214   4.1358e+13   3.6937e+13      0.74419
   128227872      1.68704    -0.897622     0.691115      1066.86      111.714      1379.06   7.0165e+13   6.4643e+13     0.959409
   127940686       1.5693    -0.604136     0.347854      745.921      214.337        566.6   6.3831e+13   5.7659e+13     0.879299
   139807532      1.56995     -0.50981     0.618733       1311.8      394.462      815.252    2.956e+13   2.8423e+13     0.723818
   128390868      1.52476     -1.03466      0.87099      999.772      228.824      1833.22   3.8169e+13   3.7519e+13     0.812997
   125182228     0.539288    -0.300932     0.716942      331.603      1625.98      697.822   1.1207e+13   1.0882e+13     0.531113
  1006814680     0.372792    -0.871236     0.873765      42.9263      1187.86      1738.24   3.2528e+13   3.2528e+13     0.775382
   129769267       1.2833    -0.550408     0.668692      1171.62      766.208      965.207   2.3551e+13   2.2251e+13     0.670814
   140241598       1.5854   -0.0273689     0.835582      1922.34      654.843      112.608   1.2344e+13   1.2019e+13     0.554767
   133730449      1.85223   -0.0868362     0.573871      1487.69      84.4133      131.878   1.2831e+13   1.2344e+13     0.545162
   125758233     0.363033    0.0511978     0.701688      28.4756      1766.63      86.0879    2.014e+13   1.8678e+13      0.63495
   118335906     0.235162    -0.796154     0.841602     -152.383      1268.71      1597.09   1.2019e+13   1.1694e+13     0.549984
   133788708       1.8471    -0.159466     0.673518      1685.88      91.8227      274.283    1.072e+13   1.0557e+13     0.523466
   105460655      5.52039   0.00496768     0.853693     -1852.01      916.191      90.2598   3.5732e+13   3.4595e+13     0.790268
   126124147     0.409325     -0.48752     0.867353      120.396      1739.21      1159.65   1.9328e+13   1.8841e+13     0.646029
   124116575     0.549358  -0.00260442      0.39593      217.517      1052.93      107.424   1.1207e+13   9.9076e+12     0.493259
   117929596     0.276446    -0.211933     0.432905     -79.1372      1111.03      359.233   1.4293e+13   1.3481e+13     0.550066
   123266635     0.785388   -0.0540183     0.343704      403.373      849.962      134.939    1.007e+13   9.7452e+12      0.48576
   128974388       1.4046     -0.65416     0.686918      1206.98       568.53      1114.51   1.8678e+13   1.8029e+13     0.626561
   141122864      1.23544    -0.306516      0.86304      1546.62      1185.17      744.148   1.3643e+13   1.3481e+13     0.577632
   133778131      1.74854    -0.154867     0.587031      1486.35       229.27      252.433   3.9955e+13   3.8493e+13     0.797781
   111012733       5.7084    -0.269571     0.509771      -1035.6      747.145      441.439   1.5917e+13   1.5592e+13     0.584263
   139862878       1.4349    -0.507118     0.668751       1320.6      604.571      884.482   6.0907e+13    5.977e+13     0.932497
   110052558      5.39078   -0.0907892     0.494177     -1237.71      411.916      166.955   1.1207e+13   1.0882e+13     0.517086
     3581317      5.87989    -0.876674     0.337486     -404.211      363.445      760.397   3.6904e+13   3.5631e+13     0.747421
   111067118       5.9374    -0.429179     0.467853     -725.266      820.529       609.95   2.3876e+13   2.3064e+13     0.661574
   123792575     0.602991     -1.01979     0.644968        225.6      691.375      1481.42   1.1207e+13   9.5827e+12     0.505275
   129888357      1.29194    -0.722497     0.728378      1114.48      677.103      1274.53    1.007e+13   9.5827e+12     0.509634
   116948299       6.2022   0.00150675     0.385329     -437.319      954.622      96.2087   1.2506e+13    1.072e+13     0.505419
   112578712      6.01245   -0.0798014     0.700346     -1018.57      1413.85      288.098   1.8678e+13   1.8353e+13     0.631163
   111836311      5.81143    -0.195308     0.636544     -1167.57      1056.66      429.844   3.7194e+13   3.6544e+13     0.788671
   111175414      6.01582    -0.635492     0.539131     -653.636       843.81       933.69    6.578e+13   6.0745e+13     0.923087
    18251127     0.852575    -0.983937     0.303367      230.683      338.099      741.991   4.8792e+13   4.6381e+13     0.810317
   134805062      1.16129   -0.0189377     0.868959      1525.25      1428.05      175.995   5.8633e+13   5.6522e+13     0.931848
     6770760      1.27771    -0.674267     0.245669      438.212      279.812      462.746   1.3864e+13   1.2391e+13     0.515029
   119863731       0.1074    -0.570106     0.896294     -423.033      1631.66       1330.5   2.2576e+13   2.2576e+13      0.68764
     6602860      1.35978     -1.11359     0.296379      314.091      118.657      758.301   1.7213e+13   1.6543e+13     0.573793
   123066866     0.723565      -1.1701     0.866674      309.384      562.983      1991.52   1.2831e+13   1.2831e+13     0.568355
   130528384      0.99377    -0.411839     0.540546      787.867      977.552      666.163   4.0767e+13   3.9793e+13     0.801845
   140510710      1.32842    -0.433975     0.839563      1544.08      938.973      949.673   2.1602e+13   2.1439e+13      0.67302
   112566065      6.07413   -0.0996141     0.634435     -853.766      1352.58      302.377   2.4736e+14   2.4363e+14      1.48398
   111119392      5.93358    -0.500569     0.561759     -823.256      913.073      803.984   6.5293e+13   6.3993e+13     0.942066
   109364485      5.22596    -0.486931     0.392083      -931.08      106.006       518.69   1.2831e+13    1.007e+13     0.495599
   125076256      0.37223    -0.172031     0.569049      38.5767      1430.14      398.791   1.8029e+13    1.608e+13     0.595023
   118335506     0.271196    -0.769328     0.780222     -98.1245      1239.57      1471.98   1.0882e+13    1.072e+13     0.531552
   116350698      5.90674    -0.763616     0.476517     -604.794      598.249      948.219   8.7219e+13   8.0235e+13      1.00377
   129990012     0.884105    -0.838501      0.76831      658.064      946.748      1514.44   1.0882e+13   9.5827e+12     0.511515
   103925469      5.25171   -0.0296562     0.587606     -1497.11      285.406      81.1328   2.2414e+13   2.1764e+13     0.659731
   123790701     0.645973    -0.885137     0.731039      348.034      959.865      1517.29   1.2831e+13   1.2506e+13     0.557076
   142332243      1.68849    -0.314389     0.888141      1978.03      393.118      692.894    1.007e+13    1.007e+13     0.525087
   130355734      1.11261    -0.104343     0.729417      1259.49      1283.65      313.946   1.1045e+13   1.0882e+13     0.531752
   140406270      1.36523     -0.27897     0.649409      1360.51      787.863      531.977   1.2994e+13   1.2669e+13     0.554824
   117126100      0.23184    -0.458242     0.407064     -111.547      933.045      586.622    1.072e+13   9.9076e+12     0.494228
   125178933     0.508547    -0.383871     0.582925      229.182      1323.74      702.292   2.4038e+13   2.3226e+13     0.673792
   117241262     0.196405    -0.639469     0.464041     -146.031      908.249      838.219   2.2268e+14   2.1326e+14      1.38776
   110285057      5.66068    -0.576208      0.50373     -921.009      558.315      792.562   1.2669e+13   1.2506e+13     0.542382
   111453529      5.99121    -0.937137     0.849694     -719.574      808.668      1753.47   1.8029e+13   1.7054e+13     0.624085
     3997569      6.17391   -0.0209984     0.271805     -336.763      681.665      86.1016   1.2424e+13   1.1319e+13     0.502834
   119766925    0.0959396    -0.433428      0.84432     -457.698      1707.56      1038.94   1.2019e+13   1.2019e+13     0.555149
   117997411      6.18975    -0.396238      0.49177     -512.311      1036.78      614.343   1.0232e+13   1.0232e+13     0.506405
   128735495       1.4143    -0.404828     0.387679      855.679      426.297      458.427   6.2044e+13    5.977e+13     0.896612
  1004043063       5.8609    -0.945422     0.857304     -836.835      700.282      1764.93   2.6023e+13   2.6023e+13     0.718907
   105470170      5.49101    0.0448793     0.877162      -1916.6      887.477      2.77393   1.2506e+13   1.2344e+13     0.561507
   118007110    0.0601689    -0.353428     0.519065     -361.666      1181.39      597.616    1.007e+13   9.7452e+12     0.500194
   109537334      5.20238    -0.697769     0.593347     -1162.46      68.3562         1006   1.7704e+13   1.7379e+13      0.61249
   121887027      1.21299     -1.04392     0.508531      522.004      320.809      1201.02   2.8099e+13   2.7124e+13     0.702554
     4017488      6.03946    -0.145893      0.31911     -488.418      712.993      203.535    1.728e+13    1.594e+13     0.569494
   141071660      1.34314    -0.240394      0.84238      1671.28      1026.77      584.928   1.6242e+13    1.608e+13     0.611615
   112519511      6.15971    0.0837335      0.56621     -668.181      1319.28      11.1565   2.8748e+13   2.6149e+13     0.699477
   124587045     0.362867    -0.750058     0.723055      27.2393      1196.11      1361.71   1.3318e+13   1.3318e+13     0.568447
   111003733      5.71899    -0.241815      0.59276     -1177.65      873.313      463.164   1.1369e+13   1.0557e+13     0.518693
   106310103      5.64626    -0.133903     0.800076     -1620.53      1046.96       376.36   1.9978e+13   1.9815e+13     0.653468
   111787809      5.99644   -0.0775904     0.522327     -813.815      1092.28      220.878   1.1369e+13   1.0232e+13     0.508627
   112934160      6.18471    -0.647397     0.814387     -679.026      1307.59      1342.61   7.0652e+13   6.8216e+13     0.987883
   104408976      5.20103    -0.789075     0.897575     -1492.16      60.2505      1546.42   2.0952e+13    2.079e+13     0.669061
   123497003     0.841788    -0.519337     0.517879      568.164      973.533      778.215   1.2669e+13   1.2344e+13     0.541112
   128797613      1.32741    -0.623814     0.352983      659.413      381.132      606.848   6.3506e+13   5.9933e+13     0.891602
   115447026      5.78123    -0.936907     0.380669     -459.573      322.185      878.996   7.7961e+13   7.0328e+13     0.945358
   110109151      5.51748    -0.173166     0.415121     -994.942      469.126      246.948   1.2831e+13   1.2181e+13     0.530203
   140963507      1.17807   -0.0536742     0.749945      1377.84      1240.53      218.628   2.1764e+13   2.1114e+13     0.664508
   115759069     0.054014     -1.31544     0.694666     -119.932      252.723      1732.04   1.3806e+13   1.3643e+13     0.571425
   123679643     0.476834    -0.853222     0.555317      129.252      834.313      1184.45   1.3156e+13   1.1857e+13     0.536611
   116652108      5.88112     -1.05657      0.77867      -636.31      522.243      1738.82    1.608e+13    1.413e+13     0.582745
     4658283      6.13884    -0.747042     0.102726     -103.194      173.345      223.452   1.5706e+13   1.3931e+13     0.514037
   124428253     0.569288    -0.580123     0.581703      283.298      1145.61      947.194   1.1369e+13    1.072e+13      0.52063
   105514119       5.5705   -0.0609747     0.719623     -1571.16      865.988      204.818   4.3528e+13   4.2391e+13     0.835901
   116365346      6.27065     -1.00604     0.340469     -173.567      390.246       839.91   1.1694e+13   1.0882e+13     0.503637
   109709972      5.33534     -1.08768     0.677786      -761.35      64.4668      1540.34   1.5267e+13    1.478e+13     0.585857
   133893005      1.84574    -0.316576     0.688021      1652.48      64.6567      543.373   1.0232e+13   9.9076e+12     0.513273
   141020629      1.39415    -0.135303     0.865831      1795.88      1002.95      375.653   1.2344e+13   1.2181e+13     0.558561
   106905714      5.87323     0.018454       0.8209     -1376.91      1454.11      115.113   2.5987e+13   2.5662e+13      0.71352
   131430241     0.918848    -0.411238     0.877707       1052.7      1536.49      998.136   1.1694e+13   1.1694e+13       0.5515
   109533481      5.46911     -0.85963     0.506069     -798.941      245.717      1050.67   1.2181e+13   1.2019e+13     0.535425
   106510472      5.82709    -0.437451      0.86453     -1356.66      1218.82      1017.85   1.5592e+13   1.5105e+13     0.600023
   132005449     0.713917    -0.231577     0.752783       656.37      1649.94      594.351   2.1764e+13   2.0952e+13     0.662973
   134011005      1.71305    -0.533043     0.639371      1385.56      202.571      850.559   1.0395e+13   1.0232e+13     0.516123
   105674456      5.55631    -0.375847      0.76066     -1540.47      763.744       780.41    1.543e+13   1.4943e+13     0.592752
   130739859      1.01418    -0.738182     0.794212      900.963      998.794      1417.69   1.0557e+13   9.9076e+12       0.5184
   131901479     0.808062   -0.0600868     0.873459      936.113      1860.11      309.245   1.9165e+13   1.9165e+13     0.650018
   111727436      6.03995   0.00224767     0.574888     -833.406      1238.69      124.772   1.1694e+13   1.1369e+13     0.530489
   140449085      1.39264    -0.354601     0.739748      1501.45      799.994      717.525   1.0573e+14    1.033e+14      1.12701
   115691396      5.76747     -1.28693     0.614751     -330.101      135.406      1544.79   2.0952e+13   1.9165e+13     0.634418
   117191229      6.22779    -0.604777     0.384758     -336.182      733.266       676.86   3.4108e+13   3.2321e+13     0.730089
   109474009       5.5932    -0.825922     0.433452     -679.582      316.043       900.59   1.5267e+13    1.478e+13     0.567251
   111191448      6.01489    -0.556579     0.569707     -724.573      947.148      887.733   1.2019e+13   1.1694e+13     0.535143
   112737699      6.17846    -0.328504     0.667366      -698.39      1383.69      692.523   1.2506e+13   1.2344e+13      0.55111
   123613740     0.987459    -0.746964     0.548681       636.07      745.245      1054.81   3.7356e+13   3.6219e+13     0.777931
     8429683      1.76893    -0.636899     0.220234      500.917      37.2943      376.642   2.0729e+13   1.8887e+13     0.588967
   126074021     0.439224    -0.485068     0.816491      167.645      1657.77      1101.51   1.3481e+13   1.3481e+13     0.575515
    18287914     0.786585    -0.847546     0.269202      216.381      395.191      609.971   1.1078e+14   9.9091e+13      1.03571
     7295782      5.48597    -0.449976      0.24855     -575.346      230.244      333.402   8.0204e+13   7.6319e+13     0.944748
   118882411     0.187425    -0.346629     0.689461       -257.3      1551.92      752.242   2.0465e+13   1.9815e+13     0.646779
   140409727       1.5036    -0.251612     0.748574      1655.13      676.891      526.567   1.1694e+13   1.1207e+13     0.537957
     3562105      5.83539     -0.81107     0.254145     -350.664      292.858      554.613   1.1654e+13   1.1152e+13     0.498273
   140247737      1.48005    0.0252436     0.695853      1590.78      745.453      22.7432   1.3968e+13   1.3968e+13     0.575994
   128345917      1.57978    -0.877524     0.884686      1289.55      285.283      1666.06   1.2669e+13   1.2344e+13     0.561818
   111352408      5.76822    -0.679968     0.778698     -1129.68      848.058      1306.13    2.485e+13    2.485e+13     0.703402
  1005836307      1.16849     -1.32929     0.863431       374.92      136.049      2048.02   1.5022e+14   1.4845e+14      1.28513
   130528126     0.866712    -0.392462     0.660268      775.574      1278.61      771.422   2.9885e+13   2.9398e+13     0.735411
   127768268      1.80411    -0.115828      0.41179      1105.23       112.74      136.129   1.3806e+13   1.3318e+13     0.545897
   105517219      5.57136   -0.0980654     0.774051     -1660.02      909.901      287.466   2.5987e+13   2.5987e+13     0.713678
   115529176      5.64509      -1.0084     0.444601     -527.627      250.198      1046.46   1.2994e+13   1.2831e+13      0.54212
   131376022     0.852687    -0.380095     0.844256      926.424      1581.64      918.844    1.478e+13   1.3968e+13     0.583664
   121938447      0.41466     -1.23294     0.509582      36.3606      317.274       1312.4    1.478e+13   1.4293e+13     0.567545
     5902910      0.75491     -1.18619     0.268833      116.082      189.489      724.025   8.1376e+13   7.1397e+13     0.928432
   110442898       5.5596    -0.695422     0.673302     -1146.77      517.046      1158.41   1.8516e+13   1.7704e+13     0.621893
   130031777     0.994264    -0.976279     0.837325      696.243      737.396      1766.88    1.007e+13   9.9076e+12     0.520239
   112566613      6.10249   -0.0389154     0.762588     -951.132       1617.8      240.717   1.8808e+14   1.8467e+14      1.37069
   119720408    0.0855413    -0.382239     0.781204     -458.673      1648.29      890.549   1.1532e+13   1.1207e+13     0.539533
   118065379      6.19333    -0.424698     0.581961     -580.256       1181.2      748.094   1.0232e+13   9.0955e+12     0.492899
   110286711      5.53321    -0.463703     0.608673     -1247.82      568.092      769.594   1.6729e+13   1.6404e+13     0.601927
   123613847     0.575387    -0.844061     0.530118       215.42      795.806      1128.61    3.492e+13   3.2646e+13     0.749581
   118063132     0.156618    -0.478173     0.481596     -212.895      1056.26      701.587   1.2019e+13   1.1532e+13     0.526193
   116412240      6.08789     -1.03258     0.424513     -299.494      403.849       1034.4   2.6799e+13   2.5987e+13      0.68363
    16042881      5.65856    -0.922286     0.294885     -408.547       214.05      684.553    6.557e+13   6.1417e+13     0.888186
     5999271     0.755754    -0.403668     0.141674      151.266      329.383      194.766   1.6677e+13   1.3027e+13     0.508997
