    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z      halos_M   halos_Rvir 
   115351680      184.887      42.8596     0.300498     -613.484      52.4573      571.356    5.035e+12      394.447
   117002129      238.927      12.2837      0.33085     -462.887      768.153      195.276    2.956e+13      734.458
     6641556      325.683      33.5005      0.19783      390.508      266.558      312.953   8.7069e+12      474.392
     9370006      295.361      9.19008     0.285353      338.527      714.191       127.87    7.066e+12      440.401
   117047890      242.615       18.583     0.334121     -403.798      779.502      295.149   2.9235e+12      336.163
     7716375      312.969      69.2939      0.15783      110.055      118.147      427.166    2.746e+12       317.45
    17403089      248.867      43.2827     0.319653     -233.398      603.836      609.685   5.3916e+12      408.796
     9204976      298.365      36.2196      0.29587      317.354      587.787      489.243   6.6641e+12      439.456
    10448307      342.301      46.0697     0.330808      606.581      193.567      660.946   3.5163e+12       362.62
   109263047      187.814      18.2751     0.311856     -817.761       112.23      272.586   3.4108e+12      365.201
    10654199      332.278      30.1212     0.242939      527.368      277.131      345.638   3.0809e+12      361.308
     8486557      351.299      65.5125      0.24401      283.369      43.3674        629.4   1.0214e+13      511.083
     8490065      345.711      59.8842     0.243791      335.997      85.5745      597.748     2.88e+12      341.486
     3977737       243.96      2.73657     0.298086     -365.583      748.247      39.8057   2.6121e+12      326.604
   122577254      316.208      34.7924     0.303738      502.911      482.135      484.073    8.121e+11       354.97
    16194597      221.279      46.3372     0.287697      -418.58       367.46      583.613   5.1907e+12      410.556
    16441926       237.63      28.6481     0.313146     -409.981      646.769      418.342   3.1479e+12      360.306
     8729299       322.86      17.6135      0.19704      429.161      325.048      170.919     2.88e+13      712.488
   117081620      236.128      23.1212     0.330478     -469.986      700.141       360.05   6.6592e+12      470.623
   117093236      264.993      21.8519     0.328757     -73.9209      843.726      339.649   4.3853e+12      375.652
     3396884      201.627      33.5153     0.202725     -449.798      178.337      320.447   3.0474e+12       331.54
     5830164      296.774      48.9702     0.143995      123.605       244.97      315.315   5.9609e+12      424.393
    16854069      241.355      81.6058    0.0419601     -8.72363      15.9705      123.321    9.745e+12      478.762
     8785681      315.447      45.8096     0.239925      338.116      332.886      488.087   4.5309e+13      825.859
    17516385      257.206      17.8236     0.290104     -171.402      754.773      248.852   2.7594e+13      734.622
    18100315      328.459      56.9306     0.167877      225.354      138.319       406.09    8.573e+12      475.603
       43440      187.111      24.4151     0.331464     -830.758      103.639      380.036   3.4493e+12      362.669
   110096904      221.672      13.6609     0.322622     -650.978      579.428      211.819   2.9235e+12      346.199
     6602865      354.889      65.7641     0.293322       335.83      30.0381      748.983   4.9562e+12      411.818
   127903003      359.308        34.42     0.302637      697.422      8.42456      477.927   4.0605e+12      390.603
     5849388      318.036      53.2309     0.201474       256.79      230.927      462.162   7.7358e+12      450.405
     2474075       212.04      18.8464     0.310214      -693.97      434.311      279.437   2.9135e+12      342.362
    19028691      300.104      4.37315     0.309497      431.696      744.594      65.8206   3.8511e+12      372.485
     4958879      242.522      34.4916     0.197577     -215.365      414.104      320.694   8.6399e+12       478.02
   110097063      209.578      12.2267     0.319092     -754.629      428.298      188.027   1.2831e+13      553.284
     7904171      290.578      24.2233     0.211772        193.9      516.473      248.201    2.813e+12      343.876
     4544514      255.695      80.7871     0.195908     -22.2225      87.1497      554.504   3.2651e+13      742.271
   127903858      344.489      29.6534     0.325687      757.579      210.245      447.601   6.1719e+12      426.306
    15949344      200.045      1.30254     0.172168     -466.276      170.128      11.2856   2.5116e+12      317.631
    16175245      216.634      49.8731     0.244148     -357.873      266.111        529.1   1.6543e+13      591.809
     6587335      359.395      22.6108      0.17683      470.177      4.96887       195.83   3.7842e+12      361.423
     8734186      330.715       13.524     0.212043      513.617      288.048      141.637   3.2483e+12      339.794
     9389422       289.33      18.5228     0.297508      261.212      744.637      264.386   5.4854e+13      899.231
     8124534      270.341      26.9911      0.30446      4.50452      757.593      385.872   2.3844e+13      673.025
     7299794      198.375      33.4763     0.245219     -550.019      182.703      383.265   2.8465e+12      340.548
   123300414      290.968      7.68419     0.313486       309.76      808.293      116.792   3.2484e+12      340.223
    16910757      211.718      72.1049     0.235153     -174.588      107.905      635.629   5.0567e+12      398.708
    15800782      198.418      40.1389     0.175268     -366.319      121.984      325.571   6.4297e+12      421.227
   109320137      205.016      28.9176     0.302835     -671.062      313.155      409.094   4.7102e+12      386.507
    16381090      234.632     0.320199     0.251994      -412.61      581.286      3.98376   3.0809e+12      337.888
     2129653      197.466      13.8542     0.280802     -730.499      229.851      188.868   1.4969e+13      599.747
     8898333      301.841      14.3836     0.217592      317.188      510.757      154.187   7.3573e+13       1009.4
   123401958      284.404      25.5436     0.319602      199.565      777.019      383.398   4.0605e+12      370.426
     4830351      236.787       56.802     0.261243     -221.139       337.77          617   3.5832e+12      353.192
     9145490      299.239      24.2847     0.250581      315.717      563.999      291.631   3.4828e+12      356.233
     2170190      197.223      37.5959     0.281551     -598.415        185.5      482.404   6.4632e+12      432.734
    17405190      263.723      45.0104     0.283311     -61.4785      558.895       562.47   3.6837e+12       354.99
   110068480      215.045      6.66618     0.321363     -726.687      509.682      103.739   4.0605e+12      365.929
    15780583      189.113      23.2561     0.165923     -434.678      69.7244      189.195   1.3596e+13      549.528
     2474250      221.599      20.3809     0.290448     -570.543      506.538      283.451   3.6167e+12      357.553
    17045430      216.419      63.1485      0.21429     -222.353      164.045      545.797   3.3488e+12      342.061
    16442885       227.74       31.509      0.32545     -518.357       570.46      472.509   3.4493e+12      346.724
     4548902      238.883      78.5594     0.194681     -57.2386      94.8223      547.302   3.4493e+12      340.277
     8955373      300.181      30.6336     0.248953      304.865      524.211      359.113   1.8043e+14      1357.03
     8716236      329.819      1.62142     0.207157      511.897      297.709      16.7625    2.813e+12      328.644
   121742248      325.695      55.9508     0.319664       411.31      280.631      736.839   3.7356e+12      356.169
    10165788      355.763      28.8821     0.216908      540.387      40.0326      298.906   3.4493e+12      353.247
     2468515      210.404      21.6305     0.314941     -703.286      412.678      323.352   1.4333e+13      595.623
     7638374      264.746      5.43349     0.242352     -62.6399      681.228      65.0701   2.2772e+12      339.245
   117005023      254.806      19.4154     0.329884     -226.273      833.161      304.291   3.5732e+12      356.919
    14859334      182.584      43.1885     0.285693     -583.801      26.3498      548.562   3.8176e+12      384.755
    17079348       263.69      78.9888     0.284488     -16.7594      151.567      783.681   1.3194e+13      552.701
